GO id;GO term
GO:0005737;C:cytoplasm
GO:0010494;C:cytoplasmic stress granule
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0003729;F:mRNA binding
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0035556;P:intracellular signal transduction
GO:0016242;P:negative regulation of macroautophagy
GO:0016310;P:phosphorylation
GO:0008104;P:protein localization
GO:0010570;P:regulation of filamentous growth
GO:2000220;P:regulation of pseudohyphal growth
GO:0043555;P:regulation of translation in response to stress
GO:0031929;P:TOR signaling
