GO id;GO term
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0009922;F:fatty acid elongase activity
GO:0006633;P:fatty acid biosynthetic process
GO:0030497;P:fatty acid elongation
GO:0034625;P:fatty acid elongation, monounsaturated fatty acid
GO:0034626;P:fatty acid elongation, polyunsaturated fatty acid
GO:0019367;P:fatty acid elongation, saturated fatty acid
GO:0032511;P:late endosome to vacuole transport via multivesicular body sorting pathway
GO:0006892;P:post-Golgi vesicle-mediated transport
GO:0030148;P:sphingolipid biosynthetic process
GO:0042761;P:very long-chain fatty acid biosynthetic process
