GO id;GO term
GO:0005783;C:endoplasmic reticulum
GO:0000324;C:fungal-type vacuole
GO:0033573;C:high-affinity iron permease complex
GO:0005886;C:plasma membrane
GO:0005507;F:copper ion binding
GO:0004322;F:ferroxidase activity
GO:0016724;F:oxidoreductase activity, acting on metal ions, oxygen as acceptor
GO:1901684;P:arsenate ion transmembrane transport
GO:0010106;P:cellular response to iron ion starvation
GO:0006878;P:intracellular copper ion homeostasis
GO:0006879;P:intracellular iron ion homeostasis
GO:0098706;P:iron ion import across cell outer membrane
GO:0034755;P:iron ion transmembrane transport
GO:0033215;P:reductive iron assimilation
GO:0046688;P:response to copper ion
