GO id;GO term
GO:0070847;C:core mediator complex
GO:0016592;C:mediator complex
GO:0005634;C:nucleus
GO:0001097;F:TFIIH-class transcription factor complex binding
GO:0003713;F:transcription coactivator activity
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0032968;P:positive regulation of transcription elongation by RNA polymerase II
GO:0060261;P:positive regulation of transcription initiation by RNA polymerase II
GO:0051123;P:RNA polymerase II preinitiation complex assembly
