GO id;GO term
GO:0005634;C:nucleus
GO:0017053;C:transcription repressor complex
GO:0031490;F:chromatin DNA binding
GO:0042826;F:histone deacetylase binding
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0003713;F:transcription coactivator activity
GO:0003714;F:transcription corepressor activity
GO:0006338;P:chromatin remodeling
GO:0006972;P:hyperosmotic response
GO:0045892;P:negative regulation of DNA-templated transcription
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0006357;P:regulation of transcription by RNA polymerase II
