GO id;GO term
GO:0000785;C:chromatin
GO:0035101;C:FACT complex
GO:0031298;C:replication fork protection complex
GO:0006325;P:chromatin organization
GO:0006281;P:DNA repair
GO:0006261;P:DNA-templated DNA replication
GO:0006334;P:nucleosome assembly
GO:0034728;P:nucleosome organization
GO:0045899;P:positive regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0060261;P:positive regulation of transcription initiation by RNA polymerase II
GO:1902275;P:regulation of chromatin organization
GO:0007063;P:regulation of sister chromatid cohesion
GO:0006368;P:transcription elongation by RNA polymerase II
