GO id;GO term
GO:0005737;C:cytoplasm
GO:1990726;C:Lsm1-7-Pat1 complex
GO:0005730;C:nucleolus
GO:0005634;C:nucleus
GO:0000932;C:P-body
GO:0005732;C:sno(s)RNA-containing ribonucleoprotein complex
GO:0005681;C:spliceosomal complex
GO:0097526;C:spliceosomal tri-snRNP complex
GO:0071001;C:U4/U6 snRNP
GO:0046540;C:U4/U6 x U5 tri-snRNP complex
GO:0005688;C:U6 snRNP
GO:0017070;F:U6 snRNA binding
GO:0000290;P:deadenylation-dependent decapping of nuclear-transcribed mRNA
GO:0000398;P:mRNA splicing, via spliceosome
GO:0033962;P:P-body assembly
GO:0006364;P:rRNA processing
GO:0000387;P:spliceosomal snRNP assembly
GO:0008033;P:tRNA processing
