GO id;GO term
GO:0030686;C:90S preribosome
GO:0032545;C:CURI complex
GO:0005730;C:nucleolus
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0032040;C:small-subunit processome
GO:0034456;C:UTP-C complex
GO:0003723;F:RNA binding
GO:0030490;P:maturation of SSU-rRNA
GO:0042790;P:nucleolar large rRNA transcription by RNA polymerase I
GO:0060962;P:regulation of ribosomal protein gene transcription by RNA polymerase II
GO:0000028;P:ribosomal small subunit assembly
GO:0006364;P:rRNA processing
GO:0006409;P:tRNA export from nucleus
