GO id;GO term
GO:0005737;C:cytoplasm
GO:0005881;C:cytoplasmic microtubule
GO:0000776;C:kinetochore
GO:0005875;C:microtubule associated complex
GO:0005635;C:nuclear envelope
GO:0005634;C:nucleus
GO:0000922;C:spindle pole
GO:0070840;F:dynein complex binding
GO:0042802;F:identical protein binding
GO:0051010;F:microtubule plus-end binding
GO:0051301;P:cell division
GO:0000132;P:establishment of mitotic spindle orientation
GO:0031023;P:microtubule organizing center organization
GO:0051012;P:microtubule sliding
GO:0007097;P:nuclear migration
GO:0030473;P:nuclear migration along microtubule
GO:1903033;P:positive regulation of microtubule plus-end binding
GO:0047496;P:vesicle transport along microtubule
