GO id;GO term
GO:0032541;C:cortical endoplasmic reticulum
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0005811;C:lipid droplet
GO:0042802;F:identical protein binding
GO:0140042;P:lipid droplet formation
GO:0034389;P:lipid droplet organization
GO:0006629;P:lipid metabolic process
GO:0090155;P:negative regulation of sphingolipid biosynthetic process
GO:0046889;P:positive regulation of lipid biosynthetic process
GO:0008104;P:protein localization
GO:1990044;P:protein localization to lipid droplet
GO:0019216;P:regulation of lipid metabolic process
