GO id;GO term
GO:0005743;C:mitochondrial inner membrane
GO:0005749;C:mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)
GO:0005739;C:mitochondrion
GO:0042721;C:TIM22 mitochondrial import inner membrane insertion complex
GO:0009055;F:electron transfer activity
GO:0046872;F:metal ion binding
GO:0016627;F:oxidoreductase activity, acting on the CH-CH group of donors
GO:0048038;F:quinone binding
GO:0045333;P:cellular respiration
GO:0006121;P:mitochondrial electron transport, succinate to ubiquinone
GO:0045039;P:protein insertion into mitochondrial inner membrane
GO:0042776;P:proton motive force-driven mitochondrial ATP synthesis
GO:0006099;P:tricarboxylic acid cycle
