GO id;GO term
GO:0005881;C:cytoplasmic microtubule
GO:0005871;C:kinesin complex
GO:0035371;C:microtubule plus-end
GO:0061673;C:mitotic spindle astral microtubule
GO:1990023;C:mitotic spindle midzone
GO:0005880;C:nuclear microtubule
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0008017;F:microtubule binding
GO:0008574;F:plus-end-directed microtubule motor activity
GO:0070463;F:tubulin-dependent ATPase activity
GO:0000132;P:establishment of mitotic spindle orientation
GO:0045144;P:meiotic sister chromatid segregation
GO:0007019;P:microtubule depolymerization
GO:0007018;P:microtubule-based movement
GO:0000070;P:mitotic sister chromatid segregation
GO:0090307;P:mitotic spindle assembly
GO:0051228;P:mitotic spindle disassembly
GO:0007052;P:mitotic spindle organization
GO:0031115;P:negative regulation of microtubule polymerization
GO:0030473;P:nuclear migration along microtubule
GO:0070462;P:plus-end specific microtubule depolymerization
GO:0032888;P:regulation of mitotic spindle elongation
