GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005739;C:mitochondrion
GO:0005730;C:nucleolus
GO:0101031;C:protein folding chaperone complex
GO:0005840;C:ribosome
GO:0003677;F:DNA binding
GO:0030544;F:Hsp70 protein binding
GO:0043022;F:ribosome binding
GO:0003713;F:transcription coactivator activity
GO:0051083;P:'de novo' cotranslational protein folding
GO:0035556;P:intracellular signal transduction
GO:0006457;P:protein folding
GO:0006450;P:regulation of translational fidelity
GO:0000054;P:ribosomal subunit export from nucleus
GO:0006364;P:rRNA processing
GO:0006452;P:translational frameshifting
