GO id;GO term
GO:0005634;C:nucleus
GO:0031422;C:RecQ family helicase-topoisomerase III complex
GO:0003677;F:DNA binding
GO:0003916;F:DNA topoisomerase activity
GO:0003917;F:DNA topoisomerase type I (single strand cut, ATP-independent) activity
GO:0006265;P:DNA topological change
GO:0000724;P:double-strand break repair via homologous recombination
GO:0007064;P:mitotic sister chromatid cohesion
GO:0007131;P:reciprocal meiotic recombination
GO:0000018;P:regulation of DNA recombination
GO:0007004;P:telomere maintenance via telomerase
