GO id;GO term
GO:0071944;C:cell periphery
GO:0005934;C:cellular bud tip
GO:0000131;C:incipient cellular bud site
GO:0043332;C:mating projection tip
GO:0005634;C:nucleus
GO:0005085;F:guanyl-nucleotide exchange factor activity
GO:0005546;F:phosphatidylinositol-4,5-bisphosphate binding
GO:0030010;P:establishment of cell polarity
GO:0045807;P:positive regulation of endocytosis
GO:1903501;P:positive regulation of mitotic actomyosin contractile ring assembly
GO:0060237;P:regulation of fungal-type cell wall organization
GO:0007264;P:small GTPase mediated signal transduction
