GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0008828;F:dATP diphosphatase activity
GO:0047840;F:dCTP diphosphatase activity
GO:0036217;F:dGTP diphosphatase activity
GO:0035870;F:dITP diphosphatase activity
GO:0036218;F:dTTP diphosphatase activity
GO:0004170;F:dUTP diphosphatase activity
GO:0036219;F:GTP diphosphatase activity
GO:0036220;F:ITP diphosphatase activity
GO:0046872;F:metal ion binding
GO:0047429;F:nucleoside triphosphate diphosphatase activity
GO:0000166;F:nucleotide binding
GO:0036221;F:UTP diphosphatase activity
GO:0036222;F:XTP diphosphatase activity
GO:0009143;P:nucleoside triphosphate catabolic process
GO:0009117;P:nucleotide metabolic process
GO:0009217;P:purine deoxyribonucleoside triphosphate catabolic process
GO:0009213;P:pyrimidine deoxyribonucleoside triphosphate catabolic process
