GO id;GO term
GO:0005737;C:cytoplasm
GO:0005739;C:mitochondrion
GO:0005886;C:plasma membrane
GO:0004430;F:1-phosphatidylinositol 4-kinase activity
GO:0005524;F:ATP binding
GO:0061909;P:autophagosome-lysosome fusion
GO:0000422;P:autophagy of mitochondrion
GO:0030866;P:cortical actin cytoskeleton organization
GO:0016236;P:macroautophagy
GO:0140504;P:microlipophagy
GO:0046854;P:phosphatidylinositol phosphate biosynthetic process
GO:0048015;P:phosphatidylinositol-mediated signaling
GO:0016310;P:phosphorylation
GO:0060237;P:regulation of fungal-type cell wall organization
