GO id;GO term
GO:0005737;C:cytoplasm
GO:0043596;C:nuclear replication fork
GO:0005634;C:nucleus
GO:0031422;C:RecQ family helicase-topoisomerase III complex
GO:0008047;F:enzyme activator activity
GO:0000400;F:four-way junction DNA binding
GO:0003697;F:single-stranded DNA binding
GO:0051301;P:cell division
GO:0006974;P:DNA damage response
GO:0006265;P:DNA topological change
GO:0000724;P:double-strand break repair via homologous recombination
GO:0051321;P:meiotic cell cycle
GO:0007064;P:mitotic sister chromatid cohesion
GO:0043388;P:positive regulation of DNA binding
