GO id;GO term
GO:0005955;C:calcineurin complex
GO:0005737;C:cytoplasm
GO:0005516;F:calmodulin binding
GO:0033192;F:calmodulin-dependent protein phosphatase activity
GO:0046872;F:metal ion binding
GO:0017018;F:myosin phosphatase activity
GO:0097720;P:calcineurin-mediated signaling
GO:0071444;P:cellular response to pheromone
GO:0031505;P:fungal-type cell wall organization
GO:0006873;P:intracellular monoatomic ion homeostasis
GO:0045893;P:positive regulation of DNA-templated transcription
GO:0022604;P:regulation of cell morphogenesis
