GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0005516;F:calmodulin binding
GO:0003682;F:chromatin binding
GO:0004707;F:MAP kinase activity
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0034599;P:cellular response to oxidative stress
GO:0006972;P:hyperosmotic response
GO:0001100;P:negative regulation of exit from mitosis
GO:0007231;P:osmosensory signaling pathway
GO:0016310;P:phosphorylation
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0016241;P:regulation of macroautophagy
GO:0033262;P:regulation of nuclear cell cycle DNA replication
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0051403;P:stress-activated MAPK cascade
