GO id;GO term
GO:0030126;C:COPI vesicle coat
GO:0000139;C:Golgi membrane
GO:0005198;F:structural molecule activity
GO:0043130;F:ubiquitin binding
GO:0006888;P:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006891;P:intra-Golgi vesicle-mediated transport
GO:0008298;P:intracellular mRNA localization
GO:0006886;P:intracellular protein transport
GO:0032511;P:late endosome to vacuole transport via multivesicular body sorting pathway
GO:0006890;P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
