GO id;GO term
GO:0000324;C:fungal-type vacuole
GO:0000138;C:Golgi trans cisterna
GO:0005777;C:peroxisome
GO:0005886;C:plasma membrane
GO:0035673;F:oligopeptide transmembrane transporter activity
GO:0045454;P:cell redox homeostasis
GO:0006857;P:oligopeptide transport
GO:0051515;P:positive regulation of monopolar cell growth
GO:0015031;P:protein transport
GO:0061091;P:regulation of phospholipid translocation
GO:0044088;P:regulation of vacuole organization
GO:0042144;P:vacuole fusion, non-autophagic
