GO id;GO term
GO:0071944;C:cell periphery
GO:0005935;C:cellular bud neck
GO:0005783;C:endoplasmic reticulum
GO:0031966;C:mitochondrial membrane
GO:0005739;C:mitochondrion
GO:0015171;F:amino acid transmembrane transporter activity
GO:0015193;F:L-proline transmembrane transporter activity
GO:0003333;P:amino acid transmembrane transport
GO:0006865;P:amino acid transport
GO:0090156;P:intracellular sphingolipid homeostasis
GO:0098718;P:serine import across plasma membrane
GO:0055085;P:transmembrane transport
