GO id;GO term
GO:0005658;C:alpha DNA polymerase:primase complex
GO:0005739;C:mitochondrion
GO:0005657;C:replication fork
GO:0051539;F:4 iron, 4 sulfur cluster binding
GO:0003682;F:chromatin binding
GO:0003688;F:DNA replication origin binding
GO:0003887;F:DNA-directed DNA polymerase activity
GO:0046872;F:metal ion binding
GO:0000166;F:nucleotide binding
GO:0003697;F:single-stranded DNA binding
GO:0006260;P:DNA replication
GO:0006270;P:DNA replication initiation
GO:0000731;P:DNA synthesis involved in DNA repair
GO:0006302;P:double-strand break repair
GO:0006273;P:lagging strand elongation
GO:0006272;P:leading strand elongation
GO:1902975;P:mitotic DNA replication initiation
GO:0006279;P:premeiotic DNA replication
GO:0006278;P:RNA-templated DNA biosynthetic process
