GO id;GO term
GO:0022625;C:cytosolic large ribosomal subunit
GO:0005730;C:nucleolus
GO:0030687;C:preribosome, large subunit precursor
GO:0003729;F:mRNA binding
GO:0003723;F:RNA binding
GO:0042134;F:rRNA primary transcript binding
GO:0003735;F:structural constituent of ribosome
GO:0000465;P:exonucleolytic trimming to generate mature 5'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000463;P:maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0042273;P:ribosomal large subunit biogenesis
