GO id;GO term
GO:0036266;C:Cdc48p-Npl4p-Vms1p AAA ATPase complex
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005789;C:endoplasmic reticulum membrane
GO:0005739;C:mitochondrion
GO:0004045;F:aminoacyl-tRNA hydrolase activity
GO:0140101;F:catalytic activity, acting on a tRNA
GO:0046872;F:metal ion binding
GO:0004521;F:RNA endonuclease activity
GO:0072671;P:mitochondria-associated ubiquitin-dependent protein catabolic process
GO:0071630;P:nuclear protein quality control by the ubiquitin-proteasome system
GO:0006515;P:protein quality control for misfolded or incompletely synthesized proteins
GO:0072344;P:rescue of stalled ribosome
GO:0030433;P:ubiquitin-dependent ERAD pathway
