GO id;GO term
GO:0005737;C:cytoplasm
GO:0010494;C:cytoplasmic stress granule
GO:0000932;C:P-body
GO:0003729;F:mRNA binding
GO:0007049;P:cell cycle
GO:0071554;P:cell wall organization or biogenesis
GO:0001403;P:invasive growth in response to glucose limitation
GO:0061157;P:mRNA destabilization
GO:0045793;P:positive regulation of cell size
GO:0010811;P:positive regulation of cell-substrate adhesion
GO:0045893;P:positive regulation of DNA-templated transcription
GO:0032106;P:positive regulation of response to extracellular stimulus
GO:0045727;P:positive regulation of translation
GO:0045901;P:positive regulation of translational elongation
GO:0007124;P:pseudohyphal growth
GO:0008361;P:regulation of cell size
GO:0061013;P:regulation of mRNA catabolic process
GO:0007089;P:traversing start control point of mitotic cell cycle
