GO id;GO term
GO:0030479;C:actin cortical patch
GO:0015629;C:actin cytoskeleton
GO:0005885;C:Arp2/3 protein complex
GO:0003779;F:actin binding
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0044396;P:actin cortical patch organization
GO:0045010;P:actin nucleation
GO:0034314;P:Arp2/3 complex-mediated actin nucleation
GO:0030476;P:ascospore wall assembly
GO:0032258;P:cytoplasm to vacuole transport by the Cvt pathway
GO:0051654;P:establishment of mitochondrion localization
GO:0000001;P:mitochondrion inheritance
