GO id;GO term
GO:0005694;C:chromosome
GO:0005737;C:cytoplasm
GO:0031261;C:DNA replication preinitiation complex
GO:0005656;C:nuclear pre-replicative complex
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0003682;F:chromatin binding
GO:0003688;F:DNA replication origin binding
GO:0005525;F:GTP binding
GO:0003924;F:GTPase activity
GO:0051301;P:cell division
GO:0006270;P:DNA replication initiation
GO:0000082;P:G1/S transition of mitotic cell cycle
GO:0033314;P:mitotic DNA replication checkpoint signaling
GO:0006267;P:pre-replicative complex assembly involved in nuclear cell cycle DNA replication
GO:0030174;P:regulation of DNA-templated DNA replication initiation
