GO id;GO term
GO:0005829;C:cytosol
GO:0043625;C:delta DNA polymerase complex
GO:0005657;C:replication fork
GO:0008296;F:3'-5'-DNA exonuclease activity
GO:0051539;F:4 iron, 4 sulfur cluster binding
GO:0003677;F:DNA binding
GO:0003887;F:DNA-directed DNA polymerase activity
GO:0046872;F:metal ion binding
GO:0060090;F:molecular adaptor activity
GO:0000166;F:nucleotide binding
GO:0006287;P:base-excision repair, gap-filling
GO:0006259;P:DNA metabolic process
GO:0006260;P:DNA replication
GO:0045004;P:DNA replication proofreading
GO:0043137;P:DNA replication, removal of RNA primer
GO:0006261;P:DNA-templated DNA replication
GO:0045005;P:DNA-templated DNA replication maintenance of fidelity
GO:0006297;P:nucleotide-excision repair, DNA gap filling
GO:0006278;P:RNA-templated DNA biosynthetic process
