GO id;GO term
GO:0000785;C:chromatin
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0090575;C:RNA polymerase II transcription regulator complex
GO:0090571;C:RNA polymerase II transcription repressor complex
GO:0003688;F:DNA replication origin binding
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0000981;F:DNA-binding transcription factor activity, RNA polymerase II-specific
GO:0001227;F:DNA-binding transcription repressor activity, RNA polymerase II-specific
GO:0140313;F:molecular sequestering activity
GO:0046983;F:protein dimerization activity
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0044377;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding, bending
GO:0061629;F:RNA polymerase II-specific DNA-binding transcription factor binding
GO:0043565;F:sequence-specific DNA binding
GO:0006525;P:arginine metabolic process
GO:0007049;P:cell cycle
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0000821;P:regulation of arginine metabolic process
GO:0031494;P:regulation of mating type switching
GO:0007532;P:regulation of mating-type specific transcription, DNA-templated
