GO id;GO term
GO:0000785;C:chromatin
GO:0000775;C:chromosome, centromeric region
GO:0008278;C:cohesin complex
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0030893;C:meiotic cohesin complex
GO:0030892;C:mitotic cohesin complex
GO:0005634;C:nucleus
GO:0003682;F:chromatin binding
GO:0051301;P:cell division
GO:0007059;P:chromosome segregation
GO:0034089;P:establishment of meiotic sister chromatid cohesion
GO:0034087;P:establishment of mitotic sister chromatid cohesion
GO:0007064;P:mitotic sister chromatid cohesion
GO:0006473;P:protein acetylation
GO:0007062;P:sister chromatid cohesion
