GO id;GO term
GO:0098554;C:cytoplasmic side of endoplasmic reticulum membrane
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0005793;C:endoplasmic reticulum-Golgi intermediate compartment
GO:0012507;C:ER to Golgi transport vesicle membrane
GO:0005794;C:Golgi apparatus
GO:0000139;C:Golgi membrane
GO:0012508;C:Golgi to ER transport vesicle membrane
GO:0016020;C:membrane
GO:0031201;C:SNARE complex
GO:0005484;F:SNAP receptor activity
GO:0006888;P:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006886;P:intracellular protein transport
GO:0006890;P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0006906;P:vesicle fusion
GO:0048279;P:vesicle fusion with endoplasmic reticulum
GO:0048280;P:vesicle fusion with Golgi apparatus
