GO id;GO term
GO:0005829;C:cytosol
GO:0000112;C:nucleotide-excision repair factor 3 complex
GO:0005634;C:nucleus
GO:0000439;C:transcription factor TFIIH core complex
GO:0005675;C:transcription factor TFIIH holo complex
GO:0032266;F:phosphatidylinositol-3-phosphate binding
GO:0010314;F:phosphatidylinositol-5-phosphate binding
GO:0006281;P:DNA repair
GO:0006289;P:nucleotide-excision repair
GO:0006360;P:transcription by RNA polymerase I
GO:0006366;P:transcription by RNA polymerase II
GO:0006367;P:transcription initiation at RNA polymerase II promoter
