GO id;GO term
GO:0005730;C:nucleolus
GO:0005634;C:nucleus
GO:0031499;C:TRAMP complex
GO:0034458;F:3'-5' RNA helicase activity
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0003677;F:DNA binding
GO:0003729;F:mRNA binding
GO:0016491;F:oxidoreductase activity
GO:0008143;F:poly(A) binding
GO:0003724;F:RNA helicase activity
GO:0000467;P:exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000460;P:maturation of 5.8S rRNA
GO:0006397;P:mRNA processing
GO:0071028;P:nuclear mRNA surveillance
GO:0071031;P:nuclear mRNA surveillance of mRNA 3'-end processing
GO:0071042;P:nuclear polyadenylation-dependent mRNA catabolic process
GO:0071035;P:nuclear polyadenylation-dependent rRNA catabolic process
GO:0071038;P:nuclear polyadenylation-dependent tRNA catabolic process
GO:0071051;P:polyadenylation-dependent snoRNA 3'-end processing
GO:0006401;P:RNA catabolic process
GO:0000292;P:RNA fragment catabolic process
GO:0016075;P:rRNA catabolic process
GO:0034475;P:U4 snRNA 3'-end processing
GO:0034476;P:U5 snRNA 3'-end processing
