GO id;GO term
GO:0005680;C:anaphase-promoting complex
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0010997;F:anaphase-promoting complex binding
GO:0030332;F:cyclin binding
GO:1990757;F:ubiquitin ligase activator activity
GO:0031145;P:anaphase-promoting complex-dependent catabolic process
GO:0007049;P:cell cycle
GO:0051301;P:cell division
GO:1902426;P:deactivation of mitotic spindle assembly checkpoint
GO:0010697;P:negative regulation of mitotic spindle pole body separation
GO:1905786;P:positive regulation of anaphase-promoting complex-dependent catabolic process
GO:0120151;P:positive regulation of mitotic actomyosin contractile ring disassembly
GO:0045842;P:positive regulation of mitotic metaphase/anaphase transition
GO:0045732;P:positive regulation of protein catabolic process
GO:0031398;P:positive regulation of protein ubiquitination
GO:2000060;P:positive regulation of ubiquitin-dependent protein catabolic process
