GO id;GO term
GO:0005829;C:cytosol
GO:0090730;C:Las1 complex
GO:0005634;C:nucleus
GO:0110103;C:RNA polymerase II termination complex
GO:0030234;F:enzyme regulator activity
GO:0046872;F:metal ion binding
GO:0034353;F:mRNA 5'-diphosphatase activity
GO:0000166;F:nucleotide binding
GO:1990174;F:phosphodiesterase decapping endonuclease activity
GO:0003723;F:RNA binding
GO:0110152;F:RNA NAD-cap (NAD-forming) hydrolase activity
GO:0000448;P:cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0031087;P:deadenylation-independent decapping of nuclear-transcribed mRNA
GO:0000466;P:maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000463;P:maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0006397;P:mRNA processing
GO:0110155;P:NAD-cap decapping
GO:0071035;P:nuclear polyadenylation-dependent rRNA catabolic process
GO:0000956;P:nuclear-transcribed mRNA catabolic process
GO:0090304;P:nucleic acid metabolic process
GO:1904595;P:positive regulation of termination of RNA polymerase II transcription
GO:0030846;P:termination of RNA polymerase II transcription, poly(A)-coupled
