GO id;GO term
GO:0010494;C:cytoplasmic stress granule
GO:0016282;C:eukaryotic 43S preinitiation complex
GO:0033290;C:eukaryotic 48S preinitiation complex
GO:0005852;C:eukaryotic translation initiation factor 3 complex
GO:0043614;C:multi-eIF complex
GO:0003723;F:RNA binding
GO:0003743;F:translation initiation factor activity
GO:0001732;P:formation of cytoplasmic translation initiation complex
GO:0002188;P:translation reinitiation
GO:0006413;P:translational initiation
GO:0006415;P:translational termination
