GO id;GO term
GO:0031597;C:cytosolic proteasome complex
GO:0005634;C:nucleus
GO:0000502;C:proteasome complex
GO:0008540;C:proteasome regulatory particle, base subcomplex
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0036402;F:proteasome-activating activity
GO:0019904;F:protein domain specific binding
GO:0031625;F:ubiquitin protein ligase binding
GO:0006289;P:nucleotide-excision repair
GO:0045899;P:positive regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0032968;P:positive regulation of transcription elongation by RNA polymerase II
GO:0070682;P:proteasome regulatory particle assembly
GO:0043161;P:proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0030433;P:ubiquitin-dependent ERAD pathway
