GO id;GO term
GO:0030659;C:cytoplasmic vesicle membrane
GO:0000324;C:fungal-type vacuole
GO:0000139;C:Golgi membrane
GO:0031966;C:mitochondrial membrane
GO:0005739;C:mitochondrion
GO:0000407;C:phagophore assembly site
GO:0034045;C:phagophore assembly site membrane
GO:0005802;C:trans-Golgi network
GO:0005774;C:vacuolar membrane
GO:0032266;F:phosphatidylinositol-3-phosphate binding
GO:0000045;P:autophagosome assembly
GO:0032258;P:cytoplasm to vacuole transport by the Cvt pathway
GO:0016236;P:macroautophagy
GO:0000425;P:pexophagy
GO:0034497;P:protein localization to phagophore assembly site
GO:0015031;P:protein transport
GO:0016050;P:vesicle organization
