GO id;GO term
GO:0005730;C:nucleolus
GO:0031499;C:TRAMP complex
GO:0060090;F:molecular adaptor activity
GO:0030674;F:protein-macromolecule adaptor activity
GO:0003723;F:RNA binding
GO:0008270;F:zinc ion binding
GO:0071031;P:nuclear mRNA surveillance of mRNA 3'-end processing
GO:0071039;P:nuclear polyadenylation-dependent CUT catabolic process
GO:0071035;P:nuclear polyadenylation-dependent rRNA catabolic process
GO:0071036;P:nuclear polyadenylation-dependent snoRNA catabolic process
GO:0071037;P:nuclear polyadenylation-dependent snRNA catabolic process
GO:0071038;P:nuclear polyadenylation-dependent tRNA catabolic process
GO:0000292;P:RNA fragment catabolic process
GO:0006400;P:tRNA modification
