GO id;GO term
GO:1990429;C:peroxisomal importomer complex
GO:0005778;C:peroxisomal membrane
GO:0000151;C:ubiquitin ligase complex
GO:0008320;F:protein transmembrane transporter activity
GO:0061630;F:ubiquitin protein ligase activity
GO:0008270;F:zinc ion binding
GO:0043161;P:proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0016558;P:protein import into peroxisome matrix
GO:0016562;P:protein import into peroxisome matrix, receptor recycling
GO:0044721;P:protein import into peroxisome matrix, substrate release
GO:0000209;P:protein polyubiquitination
GO:0006515;P:protein quality control for misfolded or incompletely synthesized proteins
GO:0016567;P:protein ubiquitination
