GO id;GO term
GO:0000785;C:chromatin
GO:0005829;C:cytosol
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0001227;F:DNA-binding transcription repressor activity, RNA polymerase II-specific
GO:0051864;F:histone H3K36 demethylase activity
GO:0032454;F:histone H3K9 demethylase activity
GO:0046872;F:metal ion binding
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0006338;P:chromatin remodeling
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0010468;P:regulation of gene expression
GO:0071071;P:regulation of phospholipid biosynthetic process
