GO id;GO term
GO:0032541;C:cortical endoplasmic reticulum
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0005794;C:Golgi apparatus
GO:0000139;C:Golgi membrane
GO:0006897;P:endocytosis
GO:0035621;P:ER to Golgi ceramide transport
GO:0006506;P:GPI anchor biosynthetic process
GO:0032366;P:intracellular sterol transport
GO:0097036;P:regulation of plasma membrane sterol distribution
GO:0030148;P:sphingolipid biosynthetic process
GO:0006665;P:sphingolipid metabolic process
GO:0035376;P:sterol import
GO:0016125;P:sterol metabolic process
