GO id;GO term
GO:0071944;C:cell periphery
GO:0005783;C:endoplasmic reticulum
GO:0031966;C:mitochondrial membrane
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0005886;C:plasma membrane
GO:0005524;F:ATP binding
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0000902;P:cell morphogenesis
GO:0006897;P:endocytosis
GO:0010255;P:glucose mediated signaling pathway
GO:0016310;P:phosphorylation
GO:0009749;P:response to glucose
GO:0007165;P:signal transduction
