GO id;GO term
GO:0005737;C:cytoplasm
GO:0000776;C:kinetochore
GO:0005739;C:mitochondrion
GO:0005730;C:nucleolus
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0008094;F:ATP-dependent activity, acting on DNA
GO:0140658;F:ATP-dependent chromatin remodeler activity
GO:0004386;F:helicase activity
GO:0016787;F:hydrolase activity
GO:0046872;F:metal ion binding
GO:0032183;F:SUMO binding
GO:0006325;P:chromatin organization
GO:0000724;P:double-strand break repair via homologous recombination
GO:0007533;P:mating type switching
GO:2001033;P:negative regulation of double-strand break repair via nonhomologous end joining
