GO id;GO term
GO:0000785;C:chromatin
GO:0000781;C:chromosome, telomeric region
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0033255;C:SAS acetyltransferase complex
GO:0016407;F:acetyltransferase activity
GO:0004402;F:histone acetyltransferase activity
GO:0046972;F:histone H4K16 acetyltransferase activity
GO:0046872;F:metal ion binding
GO:0003712;F:transcription coregulator activity
GO:0045892;P:negative regulation of DNA-templated transcription
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0031509;P:subtelomeric heterochromatin formation
