GO id;GO term
GO:0000785;C:chromatin
GO:0071014;C:post-mRNA release spliceosomal complex
GO:0000974;C:Prp19 complex
GO:0071006;C:U2-type catalytic step 1 spliceosome
GO:0071007;C:U2-type catalytic step 2 spliceosome
GO:0071008;C:U2-type post-mRNA release spliceosomal complex
GO:0071004;C:U2-type prespliceosome
GO:0003682;F:chromatin binding
GO:0003688;F:DNA replication origin binding
GO:0000354;P:cis assembly of pre-catalytic spliceosome
GO:0006270;P:DNA replication initiation
GO:0000398;P:mRNA splicing, via spliceosome
GO:0000245;P:spliceosomal complex assembly
