GO id;GO term
GO:0000781;C:chromosome, telomeric region
GO:0005634;C:nucleus
GO:0070187;C:shelterin complex
GO:0042162;F:telomeric DNA binding
GO:0007049;P:cell cycle
GO:0000729;P:DNA double-strand break processing
GO:0006270;P:DNA replication initiation
GO:0032297;P:negative regulation of DNA-templated DNA replication initiation
GO:0101018;P:negative regulation of mitotic DNA replication initiation from late origin
GO:0070198;P:protein localization to chromosome, telomeric region
GO:0097752;P:regulation of DNA stability
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0016233;P:telomere capping
GO:0000723;P:telomere maintenance
