GO id;GO term
GO:0005737;C:cytoplasm
GO:0005783;C:endoplasmic reticulum
GO:0034663;C:endoplasmic reticulum chaperone complex
GO:0005788;C:endoplasmic reticulum lumen
GO:0005789;C:endoplasmic reticulum membrane
GO:0034099;C:luminal surveillance complex
GO:0016020;C:membrane
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0140662;F:ATP-dependent protein folding chaperone
GO:0031072;F:heat shock protein binding
GO:0044183;F:protein folding chaperone
GO:0015450;F:protein-transporting ATPase activity
GO:0051082;F:unfolded protein binding
GO:0051085;P:chaperone cofactor-dependent protein refolding
GO:0002235;P:detection of unfolded protein
GO:0030968;P:endoplasmic reticulum unfolded protein response
GO:0070880;P:fungal-type cell wall beta-glucan biosynthetic process
GO:0000742;P:karyogamy involved in conjugation with cellular fusion
GO:0031204;P:post-translational protein targeting to membrane, translocation
GO:0070972;P:protein localization to endoplasmic reticulum
GO:0042026;P:protein refolding
GO:0006986;P:response to unfolded protein
GO:0006616;P:SRP-dependent cotranslational protein targeting to membrane, translocation
GO:0030433;P:ubiquitin-dependent ERAD pathway
GO:0097466;P:ubiquitin-dependent glycoprotein ERAD pathway
