GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0000324;C:fungal-type vacuole
GO:0000139;C:Golgi membrane
GO:0120124;C:membrane fusion priming complex
GO:0005758;C:mitochondrial intermembrane space
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0015036;F:disulfide oxidoreductase activity
GO:0015035;F:protein-disulfide reductase activity
GO:0045454;P:cell redox homeostasis
GO:0009263;P:deoxyribonucleotide biosynthetic process
GO:0006888;P:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0080058;P:protein deglutathionylation
GO:0015031;P:protein transport
GO:0006890;P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0042144;P:vacuole fusion, non-autophagic
GO:0000011;P:vacuole inheritance
