GO id;GO term
GO:0005783;C:endoplasmic reticulum
GO:0045121;C:membrane raft
GO:0005886;C:plasma membrane
GO:0015079;F:potassium ion transmembrane transporter activity
GO:0015385;F:sodium:proton antiporter activity
GO:0030003;P:intracellular monoatomic cation homeostasis
GO:0030007;P:intracellular potassium ion homeostasis
GO:0097623;P:potassium ion export across plasma membrane
GO:0120029;P:proton export across plasma membrane
GO:0042391;P:regulation of membrane potential
GO:0006970;P:response to osmotic stress
GO:0036376;P:sodium ion export across plasma membrane
GO:0035725;P:sodium ion transmembrane transport
