GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005794;C:Golgi apparatus
GO:0000139;C:Golgi membrane
GO:0008525;F:phosphatidylcholine transporter activity
GO:0008526;F:phosphatidylinositol transfer activity
GO:0030437;P:ascospore formation
GO:0043001;P:Golgi to plasma membrane protein transport
GO:0006896;P:Golgi to vacuole transport
GO:0048194;P:Golgi vesicle budding
GO:2001246;P:negative regulation of phosphatidylcholine biosynthetic process
GO:1901352;P:negative regulation of phosphatidylglycerol biosynthetic process
GO:0046488;P:phosphatidylinositol metabolic process
GO:0015914;P:phospholipid transport
