GO id;GO term
GO:0000785;C:chromatin
GO:0000781;C:chromosome, telomeric region
GO:0005737;C:cytoplasm
GO:0033503;C:HULC complex
GO:1990304;C:MUB1-RAD6-UBR2 ubiquitin ligase complex
GO:0005634;C:nucleus
GO:0097505;C:Rad6-Rad18 complex
GO:1990305;C:RAD6-UBR2 ubiquitin ligase complex
GO:1990303;C:UBR1-RAD6 ubiquitin ligase complex
GO:0005524;F:ATP binding
GO:0070628;F:proteasome binding
GO:0061631;F:ubiquitin conjugating enzyme activity
GO:0004842;F:ubiquitin-protein transferase activity
GO:0071629;P:cytoplasm protein quality control by the ubiquitin-proteasome system
GO:0032508;P:DNA duplex unwinding
GO:0006281;P:DNA repair
GO:0006353;P:DNA-templated transcription termination
GO:0000724;P:double-strand break repair via homologous recombination
GO:0042275;P:error-free postreplication DNA repair
GO:0070987;P:error-free translesion synthesis
GO:0042276;P:error-prone translesion synthesis
GO:0042138;P:meiotic DNA double-strand break formation
GO:0031571;P:mitotic G1 DNA damage checkpoint signaling
GO:0043161;P:proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0000209;P:protein polyubiquitination
GO:0016567;P:protein ubiquitination
GO:0090089;P:regulation of dipeptide transport
GO:0030435;P:sporulation resulting in formation of a cellular spore
GO:0120174;P:stress-induced homeostatically regulated protein degradation pathway
GO:0031509;P:subtelomeric heterochromatin formation
GO:0000722;P:telomere maintenance via recombination
GO:0006366;P:transcription by RNA polymerase II
GO:0030433;P:ubiquitin-dependent ERAD pathway
GO:0006511;P:ubiquitin-dependent protein catabolic process
GO:0071596;P:ubiquitin-dependent protein catabolic process via the N-end rule pathway
