GO id;GO term
GO:0033063;C:Rad51B-Rad51C-Rad51D-XRCC2 complex
GO:0033065;C:Rad51C-XRCC3 complex
GO:0005657;C:replication fork
GO:0005524;F:ATP binding
GO:0008094;F:ATP-dependent activity, acting on DNA
GO:0140664;F:ATP-dependent DNA damage sensor activity
GO:0003677;F:DNA binding
GO:0000730;P:DNA recombinase assembly
GO:0006302;P:double-strand break repair
GO:0042275;P:error-free postreplication DNA repair
GO:0030491;P:heteroduplex formation
GO:0000707;P:meiotic DNA recombinase assembly
GO:1903112;P:positive regulation of single-strand break repair via homologous recombination
GO:0007131;P:reciprocal meiotic recombination
