GO id;GO term
GO:0005677;C:chromatin silencing complex
GO:0000781;C:chromosome, telomeric region
GO:0000792;C:heterochromatin
GO:0005739;C:mitochondrion
GO:0005730;C:nucleolus
GO:0003682;F:chromatin binding
GO:0003690;F:double-stranded DNA binding
GO:0042802;F:identical protein binding
GO:0003676;F:nucleic acid binding
GO:0031491;F:nucleosome binding
GO:0003697;F:single-stranded DNA binding
GO:0006303;P:double-strand break repair via nonhomologous end joining
GO:0097695;P:establishment of protein-containing complex localization to telomere
GO:0031507;P:heterochromatin formation
GO:0070481;P:nuclear-transcribed mRNA catabolic process, non-stop decay
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0031509;P:subtelomeric heterochromatin formation
GO:0034398;P:telomere tethering at nuclear periphery
