GO id;GO term
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0000981;F:DNA-binding transcription factor activity, RNA polymerase II-specific
GO:0046872;F:metal ion binding
GO:0003723;F:RNA binding
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0001010;F:RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity
GO:0001002;F:RNA polymerase III type 1 promoter sequence-specific DNA binding
GO:0042791;P:5S class rRNA transcription by RNA polymerase III
GO:0006355;P:regulation of DNA-templated transcription
