GO id;GO term
GO:0071944;C:cell periphery
GO:0005933;C:cellular bud
GO:0005935;C:cellular bud neck
GO:0005829;C:cytosol
GO:0005768;C:endosome
GO:0010008;C:endosome membrane
GO:0000139;C:Golgi membrane
GO:0005886;C:plasma membrane
GO:0005628;C:prospore membrane
GO:0031201;C:SNARE complex
GO:0005802;C:trans-Golgi network
GO:0030658;C:transport vesicle membrane
GO:0060090;F:molecular adaptor activity
GO:0005484;F:SNAP receptor activity
GO:0000149;F:SNARE binding
GO:0019905;F:syntaxin binding
GO:0031321;P:ascospore-type prospore assembly
GO:0006897;P:endocytosis
GO:0006887;P:exocytosis
GO:0006895;P:Golgi to endosome transport
GO:0006893;P:Golgi to plasma membrane transport
GO:0048210;P:Golgi vesicle fusion to target membrane
GO:0006886;P:intracellular protein transport
GO:0042147;P:retrograde transport, endosome to Golgi
GO:0035493;P:SNARE complex assembly
GO:0043934;P:sporulation
GO:0006906;P:vesicle fusion
GO:0099500;P:vesicle fusion to plasma membrane
GO:0048280;P:vesicle fusion with Golgi apparatus
