GO id;GO term
GO:0005737;C:cytoplasm
GO:1990533;C:Dom34-Hbs1 complex
GO:0046872;F:metal ion binding
GO:0004521;F:RNA endonuclease activity
GO:0051301;P:cell division
GO:0051321;P:meiotic cell cycle
GO:0070651;P:nonfunctional rRNA decay
GO:0070966;P:nuclear-transcribed mRNA catabolic process, no-go decay
GO:0070481;P:nuclear-transcribed mRNA catabolic process, non-stop decay
GO:0045727;P:positive regulation of translation
GO:0045948;P:positive regulation of translational initiation
GO:0072344;P:rescue of stalled ribosome
GO:0032790;P:ribosome disassembly
GO:0071025;P:RNA surveillance
