GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0005681;C:spliceosomal complex
GO:0071007;C:U2-type catalytic step 2 spliceosome
GO:0046540;C:U4/U6 x U5 tri-snRNP complex
GO:0005682;C:U5 snRNP
GO:0005525;F:GTP binding
GO:0003924;F:GTPase activity
GO:0030623;F:U5 snRNA binding
GO:0000349;P:generation of catalytic spliceosome for first transesterification step
GO:0000398;P:mRNA splicing, via spliceosome
GO:0000387;P:spliceosomal snRNP assembly
GO:0000244;P:spliceosomal tri-snRNP complex assembly
GO:0000388;P:spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)
