GO id;GO term
GO:0005743;C:mitochondrial inner membrane
GO:0005739;C:mitochondrion
GO:0140359;F:ABC-type transporter activity
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0042626;F:ATPase-coupled transmembrane transporter activity
GO:0006879;P:intracellular iron ion homeostasis
GO:0016226;P:iron-sulfur cluster assembly
GO:0140466;P:iron-sulfur cluster export from the mitochondrion
GO:1902497;P:iron-sulfur cluster transmembrane transport
GO:1990542;P:mitochondrial transmembrane transport
GO:0055085;P:transmembrane transport
