GO id;GO term
GO:0030686;C:90S preribosome
GO:0005737;C:cytoplasm
GO:0005730;C:nucleolus
GO:0005634;C:nucleus
GO:0030688;C:preribosome, small subunit precursor
GO:0005525;F:GTP binding
GO:0003924;F:GTPase activity
GO:0043021;F:ribonucleoprotein complex binding
GO:0034511;F:U3 snoRNA binding
GO:0000479;P:endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000461;P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000462;P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
