GO id;GO term
GO:0000794;C:condensed nuclear chromosome
GO:0005739;C:mitochondrion
GO:0030870;C:Mre11 complex
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0004017;F:adenylate kinase activity
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0003690;F:double-stranded DNA binding
GO:0003691;F:double-stranded telomeric DNA binding
GO:0051880;F:G-quadruplex DNA binding
GO:0046872;F:metal ion binding
GO:0043047;F:single-stranded telomeric DNA binding
GO:0042162;F:telomeric DNA binding
GO:0006284;P:base-excision repair
GO:0070192;P:chromosome organization involved in meiotic cell cycle
GO:0032508;P:DNA duplex unwinding
GO:0006302;P:double-strand break repair
GO:0006303;P:double-strand break repair via nonhomologous end joining
GO:0007129;P:homologous chromosome pairing at meiosis
GO:0035753;P:maintenance of DNA trinucleotide repeats
GO:0051321;P:meiotic cell cycle
GO:0042138;P:meiotic DNA double-strand break formation
GO:0097552;P:mitochondrial double-strand break repair via homologous recombination
GO:0090304;P:nucleic acid metabolic process
GO:0000723;P:telomere maintenance
GO:0000722;P:telomere maintenance via recombination
GO:0007004;P:telomere maintenance via telomerase
