GO id;GO term
GO:0005935;C:cellular bud neck
GO:0000142;C:cellular bud neck contractile ring
GO:0005934;C:cellular bud tip
GO:0120155;C:MIH complex
GO:0016460;C:myosin II complex
GO:0031475;C:myosin V complex
GO:0005886;C:plasma membrane
GO:0030427;C:site of polarized growth
GO:0031982;C:vesicle
GO:0005509;F:calcium ion binding
GO:0042802;F:identical protein binding
GO:0032038;F:myosin II heavy chain binding
GO:0031489;F:myosin V binding
GO:1903475;P:mitotic actomyosin contractile ring assembly
GO:1903476;P:protein localization to cell division site involved in mitotic actomyosin contractile ring assembly
GO:0031991;P:regulation of actomyosin contractile ring contraction
GO:1903338;P:regulation of cell wall organization or biogenesis
GO:0032465;P:regulation of cytokinesis
GO:0000920;P:septum digestion after cytokinesis
GO:0006903;P:vesicle targeting
GO:0030050;P:vesicle transport along actin filament
